,Taxonomy,Parent,Child
7182,CoRel4,service,beds
7183,CoRel4,service,toilet
7184,CoRel4,service,sheets
7185,CoRel4,service,king
7186,CoRel4,service,room
7187,CoRel4,service,extremely rude
7188,CoRel4,service,acting
7189,CoRel4,service,male
7190,CoRel4,service,rude
7191,CoRel4,service,garbage
7192,CoRel4,service,unfriendly
7193,CoRel4,service,lousy
7194,CoRel4,service,unprofessional
7195,CoRel4,service,disrespectful
7196,CoRel4,service,rude
7197,CoRel4,service,acted
7198,CoRel4,service,rude
7199,CoRel4,service,ignorant
7200,CoRel4,service,miserable
7201,CoRel4,service,yelled
7202,CoRel4,service,clueless
7203,CoRel4,service,snotty
7204,CoRel4,service,blatantly
7205,CoRel4,service,offended
7206,CoRel4,service,manners
7207,CoRel4,service,attitude
7208,CoRel4,service,unprofessional
7209,CoRel4,service,nasty
7210,CoRel4,service,rude
7211,CoRel4,service,behavior
7212,CoRel4,service,yelling
7213,CoRel4,service,stares
7214,CoRel4,service,female
7215,CoRel4,service,unprofessional
7216,CoRel4,service,extremely rude
7217,CoRel4,service,angry
7218,CoRel4,service,obnoxious
7219,CoRel4,service,attitude
7220,CoRel4,service,condescending
7221,CoRel4,service,attitude
7222,CoRel4,service,disgusting
7223,CoRel4,service,behavior
7224,CoRel4,service,surly
7225,CoRel4,service,appalled
7226,CoRel4,service,unhappy
7227,CoRel4,service,unhelpful
7228,CoRel4,service,visibly
7229,CoRel4,service,horribly
7230,CoRel4,service,embarrassment
7231,CoRel4,service,insulted
7232,CoRel4,service,disgust
7233,CoRel4,service,nasty
7234,CoRel4,service,flirting
7235,CoRel4,service,unfriendly
7236,CoRel4,service,confronted
7237,CoRel4,service,taxi
7238,CoRel4,service,cab
7239,CoRel4,service,shuttle
7240,CoRel4,service,rental car
7241,CoRel4,service,airport
7242,CoRel4,service,shuttles
7243,CoRel4,service,miles
7244,CoRel4,service,airport
7245,CoRel4,service,cab
7246,CoRel4,service,shuttle
7247,CoRel4,service,cab ride
7248,CoRel4,service,minute drive
7249,CoRel4,service,airport
7250,CoRel4,service,mile
7251,CoRel4,service,tram
7252,CoRel4,service,cabs
7253,CoRel4,service,terminal
7254,CoRel4,service,ride
7255,CoRel4,service,buses
7256,CoRel4,service,highway
7257,CoRel4,service,bus
7258,CoRel4,service,flamingo
7259,CoRel4,service,freeway
7260,CoRel4,service,metro
7261,CoRel4,service,car rental
7262,CoRel4,service,monorail
7263,CoRel4,service,distance
7264,CoRel4,service,hertz
7265,CoRel4,service,airport
7266,CoRel4,service,driver
7267,CoRel4,service,walk
7268,CoRel4,service,taxis
7269,CoRel4,service,walk
7270,CoRel4,service,traffic
7271,CoRel4,service,valet
7272,CoRel4,service,cab
7273,CoRel4,service,mgm
7274,CoRel4,service,transportation
7275,CoRel4,service,hike
7276,CoRel4,service,terminal
7277,CoRel4,service,road
7278,CoRel4,service,block
7279,CoRel4,service,blocks
7280,CoRel4,service,passengers
7281,CoRel4,service,valet
7282,CoRel4,service,driving
7283,CoRel4,service,walking distance
7284,CoRel4,service,drive
7285,CoRel4,service,strip
7286,CoRel4,service,downtown
7287,HiExpan1,seafood,mussel
7288,HiExpan1,seafood,clam
7289,HiExpan1,seafood,lobster
7290,HiExpan1,seafood,oyster
7291,HiExpan1,seafood,shrimp
7292,HiExpan1,seafood,scallop
7293,HiExpan1,seafood,crab
7294,HiExpan1,seafood,chicken
7295,HiExpan1,seafood,salmon
7296,HiExpan1,seafood,fish
7297,HiExpan1,seafood,pork
7298,HiExpan1,seafood,octopus
7299,HiExpan1,seafood,beef
7300,HiExpan1,seafood,steak
7301,HiExpan1,seafood,meat
7302,HiExpan1,seafood,tofu
7303,HiExpan1,seafood,duck
7304,HiExpan1,seafood,avocado
7305,HiExpan1,seafood,sausage
7306,HiExpan1,seafood,rice
7307,HiExpan1,seafood,brisket
7308,HiExpan1,seafood,crawfish
7309,HiExpan1,seafood,pork belly
7310,HiExpan1,seafood,prime rib
7311,HiExpan1,salad,wedge salad
7312,HiExpan1,salad,cesar salad
7313,HiExpan1,salad,mixed green
7314,HiExpan1,salad,sandwich
7315,HiExpan1,salad,caesar
7316,HiExpan1,salad,caesar salad
7317,HiExpan1,salad,volcano
7318,HiExpan1,salad,hamburger
7319,HiExpan1,salad,bloody mary
7320,HiExpan1,salad,kale
7321,HiExpan1,salad,pre package
7322,HiExpan1,salad,mediterranean
7323,HiExpan1,salad,basic
7324,HiExpan1,salad,mixed greens
7325,HiExpan1,salad,apple
7326,HiExpan1,salad,greek
7327,HiExpan1,salad,house
7328,HiExpan1,salad,seaweed
7329,HiExpan1,salad,grill chicken
7330,HiExpan1,salad,green
7331,HiExpan1,salad,tuscan
7332,HiExpan1,salad,pre mixed
7333,HiExpan1,salad,cabbage
7334,HiExpan1,salad,vegetarian
7335,HiExpan1,salad,spinach
7336,HiExpan1,salad,above mention
7337,HiExpan1,salad,npl
7338,HiExpan1,salad,freshly make
7339,HiExpan1,salad,garden
7340,HiExpan1,salad,tomato
7341,HiExpan1,salad,quinoa
7342,HiExpan1,salad,collard green
7343,HiExpan1,salad,mustard green
7344,HiExpan1,salad,apricot
7345,HiExpan1,salad,chard
7346,HiExpan1,salad,field green
7347,HiExpan1,salad,papaya
7348,HiExpan1,salad,chateaubriand
7349,HiExpan1,salad,blueberry
7350,HiExpan1,salad,melon
7351,HiExpan1,salad,kiwi
7352,HiExpan1,salad,plum
7353,HiExpan1,salad,hot dog
7354,HiExpan1,salad,virgin mary
7355,HiExpan1,salad,raspberry
7356,HiExpan1,salad,black sea
7357,HiExpan1,salad,baltic
7358,HiExpan1,salad,prune
7359,HiExpan1,salad,raisin
7360,HiExpan1,salad,meatball
7361,HiExpan1,salad,savoury crepe
7362,HiExpan1,salad,roast peanut
7363,HiExpan1,salad,broccoli
7364,HiExpan1,salad,cranberry
7365,HiExpan1,salad,ham cheese sandwich
7366,HiExpan1,salad,collar green
7367,HiExpan1,salad,sliced strawberry
7368,HiExpan1,salad,papayas
7369,HiExpan1,salad,hard shell
7370,HiExpan1,salad,mangoes
7371,HiExpan1,salad,macaroni
7372,HiExpan1,salad,club sandwich
7373,HiExpan1,salad,antipasto
7374,HiExpan1,salad,blackberry
7375,HiExpan1,salad,sundae
7376,HiExpan1,salad,chef
7377,HiExpan1,salad,nice
7378,HiExpan1,salad,cauliflower
7379,HiExpan1,salad,brussels sprout
7380,HiExpan1,salad,celery
7381,HiExpan1,salad,green bean
7382,HiExpan1,salad,string beans
7383,HiExpan1,salad,barley
7384,HiExpan1,salad,pepper
7385,HiExpan1,salad,turkey
7386,HiExpan1,salad,mushroom
7387,HiExpan1,salad,millet
7388,HiExpan1,salad,asparagus
7389,HiExpan1,salad,squash
7390,HiExpan1,salad,brussel sprout
7391,HiExpan1,salad,bok choy
7392,HiExpan1,salad,oat
7393,HiExpan1,dessert,ice cream
7394,HiExpan1,dessert,cake
7395,HiExpan1,dessert,pastries
7396,HiExpan1,dessert,sauce
7397,HiExpan1,dessert,gelato
7398,HiExpan1,dessert,latte
7399,HiExpan1,dessert,cheesecake
7400,HiExpan1,dessert,milkshake
7401,HiExpan1,dessert,cupcake
7402,HiExpan1,dessert,taste
7403,HiExpan1,dessert,cream
7404,HiExpan1,dessert,smoothie
7405,HiExpan1,dessert,pancake
7406,HiExpan1,dessert,waffle
7407,HiExpan1,dessert,mousse
7408,HiExpan1,dessert,bread pudding
7409,HiExpan1,dessert,muffin
7410,HiExpan1,dessert,french toast
7411,HiExpan1,dessert,syrup
7412,HiExpan1,dessert,butter
7413,HiExpan1,dessert,lemonade
7414,HiExpan1,dessert,croissant
7415,HiExpan1,dessert,sorbet
7416,HiExpan1,dessert,tea
7417,HiExpan1,dessert,mojito
7418,HiExpan1,dessert,scone
7419,HiExpan1,appetizer,fry calamari
7420,HiExpan1,appetizer,stuff mushroom
7421,HiExpan1,appetizer,fry zucchini
7422,HiExpan1,appetizer,fry
7423,HiExpan1,appetizer,shaker
7424,HiExpan1,appetizer,squid
7425,HiExpan1,appetizer,waiter waitress
7426,HiExpan1,appetizer,curly fry
7427,HiExpan1,appetizer,pineapple
7428,HiExpan1,appetizer,smash potato
7429,HiExpan1,appetizer,acoustic
7430,HiExpan1,appetizer,apple butter
7431,HiExpan1,appetizer,portion size
7432,HiExpan1,appetizer,lettuce
7433,HiExpan1,appetizer,halibut
7434,HiExpan1,appetizer,carrot
7435,HiExpan1,appetizer,jalapeno popper
7436,HiExpan1,appetizer,lamb chop
7437,HiExpan1,appetizer,egg benedict
7438,HiExpan1,appetizer,egg
7439,HiExpan1,appetizer,mash potato
7440,HiExpan1,appetizer,refried bean
7441,HiExpan1,appetizer,potato
7442,HiExpan1,appetizer,spice
7443,HiExpan1,appetizer,nacho
7444,HiExpan1,appetizer,fried wonton
7445,HiExpan1,appetizer,noodle
7446,HiExpan1,appetizer,curry
7447,HiExpan1,appetizer,dumpling
7448,HiExpan1,appetizer,spring roll
7449,HiExpan1,appetizer,sticky ribs
7450,HiExpan1,appetizer,homemade salsas
7451,HiExpan1,appetizer,b nh
7452,HiExpan1,appetizer,lamb bolognese
7453,HiExpan1,appetizer,fried brussel sprout
7454,HiExpan1,appetizer,lime cilantro
7455,HiExpan1,appetizer,hamachi crudo
7456,HiExpan1,appetizer,tangy sauce
7457,HiExpan1,appetizer,crispy ginger beef
7458,HiExpan1,appetizer,hearty broth
7459,HiExpan1,appetizer,vegetable
7460,HiExpan1,appetizer,chili
7461,HiExpan1,appetizer,hash brown
7462,HiExpan1,appetizer,french fry
7463,HiExpan1,appetizer,slider
7464,HiExpan1,appetizer,home fry
7465,HiExpan1,appetizer,onion
7466,HiExpan1,appetizer,tortilla
7467,HiExpan1,appetizer,poutine
7468,HiExpan1,appetizer,jack cheese
7469,HiExpan1,appetizer,tikki masala
7470,HiExpan1,appetizer,bisque soup
7471,HiExpan1,appetizer,avo toast
7472,HiExpan1,appetizer,street tacos
7473,HiExpan1,appetizer,seared albacore
7474,HiExpan1,appetizer,kahlua pork
7475,HiExpan1,appetizer,frisee salad
7476,HiExpan1,appetizer,yellowtail carpaccio
7477,HiExpan1,appetizer,roast squash
7478,HiExpan1,appetizer,pad tai
7479,HiExpan1,appetizer,grit
7480,HiExpan1,appetizer,pretzel
7481,HiExpan1,food,food quality
7482,HiExpan1,food,no real complaint
7483,HiExpan1,food,table side guac
7484,HiExpan1,food,starbucks
7485,HiExpan1,food,no complaint
7486,HiExpan1,food,4 . 5 star
7487,HiExpan1,food,4 star
7488,HiExpan1,food,3 star
7489,HiExpan1,food,5 star
7490,HiExpan1,food,four star
7491,HiExpan1,food,five star
7492,HiExpan1,food,three star
7493,HiExpan1,food,1 star
7494,HiExpan1,food,no worry
7495,HiExpan1,food,no big deal
7496,HiExpan1,food,zero complaint
7497,HiExpan1,food,no problem
7498,HiExpan1,food,zero star
7499,HiExpan1,food,0 star
7500,HiExpan1,food,an extra star
7501,HiExpan1,food,negative star
7502,HiExpan1,food,big deal
7503,HiExpan1,food,3 . 5 star
7504,HiExpan1,food,star
7505,HiExpan1,food,an add bonus
7506,HiExpan1,sushi,sashimi
7507,HiExpan1,sushi,spicy tuna
7508,HiExpan1,sushi,yellow tail
7509,HiExpan1,sushi,spicy salmon
7510,HiExpan1,sushi,tuna
7511,HiExpan1,sushi,california
7512,HiExpan1,sushi,rainbow
7513,HiExpan1,sushi,dragon
7514,HiExpan1,sushi,dynamite
7515,HiExpan1,sushi,spider
7516,HiExpan1,sushi,eel
7517,HiExpan1,sushi,tempura
7518,HiExpan1,sushi,philadelphia
7519,HiExpan1,sushi,ahi tuna
7520,HiExpan1,sushi,vegas
7521,HiExpan1,sushi,tiger
7522,HiExpan1,sushi,las vegas
7523,HiExpan1,sushi,cinnamon
7524,HiExpan1,sushi,spicy scallop
7525,HiExpan1,sushi,cucumber
7526,HiExpan1,sushi,soft shell crab
7527,HiExpan1,sushi,hawaiian
7528,HiExpan1,sushi,cali
7529,HiExpan1,desert,creme brulee
7530,HiExpan1,desert,cannoli
7531,HiExpan1,desert,tiramisu
7532,HiExpan1,desert,flan
7533,HiExpan1,desert,chocolate cake
7534,HiExpan1,desert,chocolate
7535,HiExpan1,desert,baklava
7536,HiExpan1,desert,pastry
7537,HiExpan1,desert,strawberry
7538,HiExpan1,desert,custard
7539,HiExpan1,desert,cassoulet
7540,HiExpan1,desert,ratatouille
7541,HiExpan1,desert,panna cotta
7542,HiExpan1,desert,biscotti
7543,HiExpan1,desert,torte
7544,HiExpan1,desert,creme brule
7545,HiExpan1,desert,key lime
7546,HiExpan1,desert,pecan pie
7547,HiExpan1,desert,flourless chocolate cake
7548,HiExpan1,desert,chocolate chip cookie
7549,HiExpan1,desert,triple chocolate
7550,HiExpan1,desert,brownie sundae
7551,HiExpan1,desert,meringue
7552,HiExpan1,desert,mud pie
7553,HiExpan1,desert,strawberry shortcake
7554,HiExpan1,desert,salted caramel
7555,HiExpan1,desert,praline
7556,HiExpan1,desert,salted carmel
7557,HiExpan1,desert,napoleon
7558,HiExpan1,desert,pistachio
7559,HiExpan1,desert,nutella
7560,HiExpan1,desert,butterscotch
7561,HiExpan1,desert,crack pie
7562,HiExpan1,desert,apple pie
7563,HiExpan1,desert,pot de creme
7564,HiExpan1,desert,salt caramel
7565,HiExpan1,desert,sticky bun
7566,HiExpan1,pizza,thin crust
7567,HiExpan1,pizza,calzone
7568,HiExpan1,pizza,pepperoni
7569,HiExpan1,pizza,white
7570,HiExpan1,pizza,deep dish
7571,HiExpan1,pizza,ny style
7572,HiExpan1,pizza,gluten free
7573,HiExpan1,pizza,new york style
7574,HiExpan1,pizza,ny
7575,HiExpan1,pizza,chicago style
7576,HiExpan1,pizza,new york
7577,HiExpan1,pizza,gourmet
7578,HiExpan1,pizza,sicilian
7579,HiExpan1,coffee,cold brew
7580,HiExpan1,coffee,drip coffee
7581,HiExpan1,coffee,vietnamese
7582,HiExpan1,coffee,black
7583,HiExpan1,coffee,ice
7584,HiExpan1,coffee,cappuccino
7585,HiExpan1,coffee,thai
7586,HiExpan1,coffee,espresso
7587,HiExpan1,coffee,milk
7588,HiExpan1,coffee,lunch special
7589,HiExpan1,coffee,french press
7590,HiExpan1,bread,sour dough
7591,HiExpan1,bread,focaccia
7592,HiExpan1,bread,ciabatta bread
7593,HiExpan1,bread,sourdough
7594,HiExpan1,bread,garlic
7595,HiExpan1,bread,french
7596,HiExpan1,bread,corn
7597,HiExpan1,bread,wheat
7598,HiExpan1,bread,italian
7599,HiExpan1,bread,naan
7600,HiExpan1,bread,planet earth
7601,HiExpan1,bread,fresh baked
7602,HiExpan1,bread,monkey
7603,HiExpan1,bread,brioche
7604,HiExpan1,bread,challah
7605,HiExpan1,bread,warm pita
7606,HiExpan1,bread,texas
7607,HiExpan1,bread,freshly bake
7608,HiExpan1,bread,white bread
7609,HiExpan1,bread,baguette
7610,HiExpan1,bread,banana nut
7611,HiExpan1,bread,multi grain
7612,HiExpan1,bread,injera
7613,HiExpan1,bread,artisan
7614,HiExpan1,bread,rosemary bread
7615,HiExpan1,bread,whole grain
7616,HiExpan1,bread,hazelnut
7617,HiExpan1,bread,freshly baked
7618,HiExpan1,pasta,bolognese
7619,HiExpan1,pasta,penne
7620,HiExpan1,pasta,tagliatelle
7621,HiExpan1,pasta,gnocchi
7622,HiExpan1,pasta,ravioli
7623,HiExpan1,pasta,pesto
7624,HiExpan1,pasta,risotto
7625,HiExpan1,pasta,cajun
7626,HiExpan1,pasta,anti
7627,HiExpan1,pasta,jerk
7628,HiExpan1,pasta,buffalo
7629,HiExpan1,pasta,grill cheese
7630,HiExpan1,pasta,chipotle
7631,HiExpan1,pasta,bruschetta
7632,HiExpan1,pasta,big rig
7633,HiExpan1,pasta,louisiana creole
7634,HiExpan1,pasta,tortellini
7635,HiExpan1,pasta,bow tie
7636,HiExpan1,pasta,cornmeal
7637,HiExpan1,pasta,donburi
7638,HiExpan1,pasta,pilaf
7639,HiExpan1,pasta,alla vodka
7640,HiExpan1,pasta,fra diavolo
7641,HiExpan1,pasta,ala vodka
7642,HiExpan1,pasta,di mare
7643,HiExpan1,pasta,wild mushroom
7644,HiExpan1,pasta,baked penne
7645,HiExpan1,pasta,grill calamari
7646,HiExpan1,pasta,creamy tomato
7647,HiExpan1,pasta,homemade pasta
7648,HiExpan1,pasta,baked ziti
7649,HiExpan1,pasta,veal
7650,HiExpan1,pasta,polenta
7651,HiExpan1,pasta,fried ravioli
7652,HiExpan1,pasta,osso bucco
7653,HiExpan1,pasta,gorgonzola
7654,HiExpan1,pasta,basil pesto
7655,HiExpan1,pasta,marsala
7656,HiExpan1,pasta,pancetta
7657,HiExpan1,pasta,lasagne
7658,HiExpan1,beer,draft beer
7659,HiExpan1,beer,craft beer
7660,HiExpan1,beer,bottled beer
7661,HiExpan1,beer,tequila
7662,HiExpan1,beer,sake
7663,HiExpan1,beer,italian wine
7664,HiExpan1,beer,organic
7665,HiExpan1,beer,game
7666,HiExpan1,beer,rum
7667,HiExpan1,beer,argentinian
7668,HiExpan1,beer,vodka
7669,HiExpan1,beer,french wine
7670,HiExpan1,beer,local beer
7671,HiExpan1,beer,mirin
7672,HiExpan1,soup,chicken soup
7673,HiExpan1,soup,noodle soup
7674,HiExpan1,soup,lobster bisque
7675,HiExpan1,soup,raman
7676,HiExpan1,soup,broth
7677,HiExpan1,soup,stew
7678,HiExpan1,soup,carpaccio
7679,HiExpan1,soup,teriyaki
7680,HiExpan1,soup,gravy
7681,HiExpan1,soup,chow fun
7682,HiExpan1,soup,weekend brunch
7683,HiExpan1,soup,aftertaste
7684,HiExpan1,soup,mole sauce
7685,HiExpan1,soup,pho fix
7686,HiExpan1,soup,fish ball
7687,HiExpan1,soup,flat soda
7688,HiExpan1,soup,ginger ale
7689,HiExpan1,soup,black tea
7690,HiExpan1,soup,fried rice
7691,HiExpan1,soup,apple juice
7692,HiExpan1,soup,casserole
7693,HiExpan1,soup,fois gras
7694,HiExpan1,soup,miso soup
7695,HiExpan1,soup,chowder
7696,HiExpan1,soup,prime steak
7697,HiExpan1,soup,herbal tea
7698,HiExpan1,soup,shabu shabu
7699,HiExpan1,soup,udon
7700,HiExpan1,soup,pho ga
7701,HiExpan1,soup,wonton
7702,HiExpan1,soup,rendang
7703,HiExpan1,soup,rice vermicelli
7704,HiExpan1,soup,tom yum
7705,HiExpan1,soup,hand pull
7706,HiExpan1,soup,vermicelli
7707,HiExpan1,soup,borscht
7708,HiExpan1,soup,shoyu raman
7709,HiExpan1,soup,naengmyeon
7710,HiExpan1,soup,cha shu
7711,HiExpan1,soup,pho broth
7712,HiExpan1,soup,tom kha
7713,HiExpan1,soup,rice noodle
7714,HiExpan1,soup,rice cake
7715,HiExpan1,soup,jjigae
7716,HiExpan1,soup,lo mein
7717,HiExpan1,soup,tonkotsu raman
7718,HiExpan1,wine,chianti
7719,HiExpan1,wine,red wine
7720,HiExpan1,wine,red
7721,HiExpan1,wine,cabernet
7722,HiExpan1,wine,champagne
7723,HiExpan1,wine,white wine
7724,HiExpan1,wine,chardonnay
7725,HiExpan1,wine,prosecco
7726,HiExpan1,wine,sauvignon blanc
7727,HiExpan1,wine,pinot noir
7728,HiExpan1,cheese,cheddar cheese
7729,HiExpan1,cheese,cheddar
7730,HiExpan1,cheese,smoke gouda
7731,HiExpan1,cheese,stone ground
7732,HiExpan1,cocktail,whiskey sour
7733,HiExpan1,cocktail,mixed drink
7734,HiExpan1,cocktail,specialty cocktail
7735,HiExpan1,cocktail,italy
7736,HiExpan1,cocktail,pollo fundido
7737,HiExpan1,cocktail,highly recommend
7738,HiExpan1,cocktail,el pastor
7739,HiExpan1,cocktail,salt oreo
7740,HiExpan1,cocktail,saganaki
7741,HiExpan1,cocktail,loco moco
7742,HiExpan1,cocktail,baked potato
7743,HiExpan1,cocktail,home style potato
7744,HiExpan1,cocktail,sidecar
7745,HiExpan1,cocktail,ala carte
7746,HiExpan1,cocktail,bento box
7747,HiExpan1,cocktail,tom collins
7748,HiExpan1,cocktail,bramble
7749,HiExpan1,cocktail,mix drink
7750,HiExpan1,cocktail,vanilla sky
7751,HiExpan1,cocktail,hard liquor
7752,HiExpan1,cocktail,fruit wine
7753,HiExpan1,cocktail,table wine
7754,HiExpan1,cocktail,tap beer
7755,HiExpan1,cocktail,german beer
7756,HiExpan1,taco,tacos
7757,HiExpan1,taco,street taco
7758,HiExpan1,taco,carnitas
7759,HiExpan1,taco,carne asada
7760,HiExpan1,taco,chorizo
7761,HiExpan1,taco,al pastor
7762,HiExpan1,taco,pastor
7763,HiExpan1,taco,barbacoa
7764,HiExpan1,taco,torta
7765,HiExpan1,taco,shredded beef
7766,HiExpan1,taco,burro
7767,HiExpan1,taco,nachos
7768,HiExpan1,taco,enchilada
7769,HiExpan1,taco,mojarra
7770,HiExpan1,taco,tripe
7771,HiExpan1,taco,tableside guacamole
7772,HiExpan1,taco,salads
7773,HiExpan1,taco,hot salsa
7774,HiExpan1,water,tap water
7775,HiExpan1,water,soda water
7776,HiExpan1,water,fiji
7777,HiExpan1,water,sparkle
7778,HiExpan1,water,dirty mop
7779,HiExpan1,water,salt
7780,HiExpan1,music,band
7781,HiExpan1,music,background music
7782,HiExpan1,music,r b
7783,HiExpan1,music,k pop
7784,HiExpan1,music,dj
7785,HiExpan1,music,electronic music
7786,HiExpan1,music,ghetto
7787,HiExpan1,music,oldie
7788,HiExpan1,music,music video
7789,HiExpan1,music,beatle
7790,HiExpan1,music,loud music
7791,HiExpan1,music,rock music
7792,HiExpan1,music,sport
7793,HiExpan1,music,techno music
7794,HiExpan1,music,hawaiian music
7795,HiExpan1,music,tiesto
7796,HiExpan1,music,trumpet
7797,HiExpan1,music,smooth jazz
7798,HiExpan1,music,big screen tv
7799,HiExpan1,music,christmas music
7800,HiExpan1,music,indie music
7801,HiExpan1,music,whitesnake
7802,HiExpan1,music,large screen
7803,HiExpan1,music,anime
7804,HiExpan1,music,hip hop
7805,HiExpan1,music,blue music
7806,HiExpan1,music,jazz music
7807,HiExpan1,music,jazz
7808,HiExpan1,music,upbeat music
7809,HiExpan1,music,front desk
7810,HiExpan1,music,regina spektor
7811,TaxoGen1,south hills,mesa
7812,TaxoGen1,dinners,lunch specials
7813,TaxoGen1,high ceilings,lounging
7814,TaxoGen1,visiting family,venture
7815,TaxoGen1,high expectations,skeptical
7816,TaxoGen1,sashimi,spicy tuna roll
7818,TaxoGen1,high expectations,primanti brothers
7819,TaxoGen1,hayden,outback
7820,TaxoGen1,dinners,vegetarian options
7821,TaxoGen1,halibut,carpaccio
7822,TaxoGen1,high ceilings,wood
7823,TaxoGen1,wynn,mirage
7824,TaxoGen1,dinners,super hungry
7825,TaxoGen1,structure,exhibit
7826,TaxoGen1,sashimi,bento
7827,TaxoGen1,hayden,plaza
7828,TaxoGen1,dinners,servings
7829,TaxoGen1,paintings,adorned
7830,TaxoGen1,comfortable bed,appointed
7831,TaxoGen1,wynn,saguaro
7832,TaxoGen1,sashimi,karaage
7833,TaxoGen1,mesa,squirrel hill
7834,TaxoGen1,renowned,famous
7835,TaxoGen1,high ceilings,comfortable bed
7836,TaxoGen1,main dish,carne asada
7837,TaxoGen1,south hills,visiting family
7838,TaxoGen1,panang,satay
7839,TaxoGen1,visiting family,relatives
7840,TaxoGen1,high ceilings,paintings
7841,TaxoGen1,south hills,mont royal
7842,TaxoGen1,buffalo chicken wrap,fried chicken
7843,TaxoGen1,high ceilings,intimate
7844,TaxoGen1,halibut,rib eye
7845,TaxoGen1,main dish,sashimi
7846,TaxoGen1,chow mein,egg roll
7847,TaxoGen1,dinners,salads
7849,TaxoGen1,sidewalk,corner
7850,TaxoGen1,renowned,fox
7851,TaxoGen1,high ceilings,tile
7852,TaxoGen1,halibut,wagyu beef
7853,TaxoGen1,sidewalk,deck
7854,TaxoGen1,warm tones,dimly lit
7855,TaxoGen1,italian places,venues
7856,TaxoGen1,renowned,representation
7857,TaxoGen1,high ceilings,sidewalk
7858,TaxoGen1,paintings,carved wood
7859,TaxoGen1,contemporary,sophisticated
7860,TaxoGen1,buffalo chicken wrap,blackened salmon
7861,TaxoGen1,lounging,outdoor patio
7862,TaxoGen1,carne asada,chimichanga
7863,TaxoGen1,visiting family,christmas eve
7864,TaxoGen1,sidewalk,entrance
7865,TaxoGen1,high expectations,officially
7866,TaxoGen1,structure,houses
7867,TaxoGen1,visiting family,bike ride
7868,TaxoGen1,chow mein,bulgogi
7869,TaxoGen1,halibut,seared scallops
7870,TaxoGen1,hayden,pkwy
7871,TaxoGen1,hayden,starbucks
7872,TaxoGen1,wood,lanterns
7873,TaxoGen1,chow mein,dumpling
7874,TaxoGen1,ny,rival
7875,TaxoGen1,paintings,paintings
7876,TaxoGen1,mesa,summerlin
7877,TaxoGen1,main dish,dinners
7878,TaxoGen1,hayden,scottsdale quarter
7879,TaxoGen1,high ceilings,structure
7880,TaxoGen1,south hills,high expectations
7881,TaxoGen1,halibut,risotto
7882,TaxoGen1,paintings,colors
